pair,label,class,mean_case_dsc,mean_case_nsd,mean_case_binary_kappa,micro_dsc,micro_binary_kappa,tp,tn,fp,fn,cases_with_dsc,cases_with_nsd,cases_with_binary_kappa
combined_mask_vs_weighted,0,background,0.9975058341005265,nan,0.9226565811520463,0.9978108789708406,0.9194070458787131,1015401267,26183096,651849,3803577,50,0,50
combined_mask_vs_weighted,1,pancreas,0.8431978208460328,0.6336569909871944,0.8430304940035706,0.8799684849474789,0.8798490480979876,915847,1044874091,156365,93486,50,49,50
combined_mask_vs_weighted,2,kidney,0.9162922849773222,0.6724626554367026,0.9158303749804217,0.9186816750464759,0.9183379450273159,4068018,1041251599,693721,26451,50,50,50
combined_mask_vs_weighted,3,liver,0.9334013817427155,0.7227712162542478,0.9317230090461857,0.9237304224480654,0.9220250246563028,21192161,1021348085,2960561,538982,50,50,50
