case,pair,rater_a,rater_b,label,class,dsc,nsd,binary_kappa,tp,tn,fp,fn
UKCHLL008,annotation_1_vs_annotation_2,annotation_1.nii.gz,annotation_2.nii.gz,3,liver,0.9825490957589825,nan,0.9823920452427319,2400899,271454297,21354,63930
UKCHLL008,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,0,background,0.9997153970729737,nan,0.9738882148859292,270877583,2908668,116751,37478
UKCHLL008,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,1,pancreas,0.7031993964802928,nan,0.7031567733930325,28430,273888051,5346,18653
UKCHLL008,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,2,kidney,0.9655696518514642,nan,0.9655071163096376,479639,273426635,10478,23728
UKCHLL008,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,3,liver,0.9803884733018026,nan,0.9802116157567838,2400590,271443848,21663,74379
UKCHLL008,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,0,background,0.9988861249050275,nan,0.899309119003375,270608328,2728632,386006,217514
UKCHLL008,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,1,pancreas,0.38831755544961294,nan,0.3882245338598188,17105,273869487,16671,37217
UKCHLL008,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,2,kidney,0.7563440541177348,nan,0.7558100216793514,476690,273156659,13427,293704
UKCHLL008,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,3,liver,0.9485352305464038,nan,0.9480891112290798,2234832,271463137,187421,55090
UKCHLL008,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,0,background,0.999880309838155,nan,0.9891435367305533,270887919,2987708,37711,27142
UKCHLL008,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,1,pancreas,0.8842812280197735,nan,0.8842599998999839,44631,273884168,9229,2452
UKCHLL008,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,2,kidney,0.9824157002104994,nan,0.9823835632905242,490976,273431928,5185,12391
UKCHLL008,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,3,liver,0.9927920129527563,nan,0.9927264333815327,2452096,271452778,12733,22873
UKCHLL008,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,0,background,0.9988829158179011,nan,0.9001503357530467,270573145,2762153,352485,252697
UKCHLL008,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,1,pancreas,0.5029487345399419,nan,0.5028505715401939,27205,273859503,26655,27117
UKCHLL008,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,2,kidney,0.7559955943484491,nan,0.7554567778618376,478755,273152680,17406,291639
UKCHLL008,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,3,liver,0.9490133132103027,nan,0.9485675639986706,2256161,271441890,208668,33761
UKCHLL008,annotation_3_vs_weighted,annotation_3.nii.gz,weighted,0,background,0.9988733230283703,nan,0.8994661802585635,270565268,2764845,349793,260574
UKCHLL008,annotation_3_vs_weighted,annotation_3.nii.gz,weighted,1,pancreas,0.5018884670381145,nan,0.5017967265873311,25447,273864522,21636,28875
UKCHLL008,annotation_3_vs_weighted,annotation_3.nii.gz,weighted,2,kidney,0.7565909146221308,nan,0.7560486807556541,481858,273148577,21509,288536
UKCHLL008,annotation_3_vs_weighted,annotation_3.nii.gz,weighted,3,liver,0.9475230388271211,nan,0.9470633459722991,2257422,271433011,217547,32500
UKCHLL009,annotation_1_vs_annotation_2,annotation_1.nii.gz,annotation_2.nii.gz,0,background,0.9995703303565185,nan,0.9652278477343458,149841456,1811100,102152,26668
UKCHLL009,annotation_1_vs_annotation_2,annotation_1.nii.gz,annotation_2.nii.gz,1,pancreas,0.9031490560300449,nan,0.9030894628616487,84649,151678572,3019,15136
UKCHLL009,annotation_1_vs_annotation_2,annotation_1.nii.gz,annotation_2.nii.gz,2,kidney,0.9415702533512503,nan,0.9414762274242756,229826,151523026,6740,21784
UKCHLL009,annotation_1_vs_annotation_2,annotation_1.nii.gz,annotation_2.nii.gz,3,liver,0.9732726667926127,nan,0.9729991894047684,1496597,150202582,16937,65260
UKCHLL009,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,0,background,0.9995313002401377,nan,0.9621486493995994,149831674,1809184,111934,28584
UKCHLL009,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,1,pancreas,0.9118663061749618,nan,0.9118130182130206,83811,151681364,3857,12344
UKCHLL009,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,2,kidney,0.9351752370506435,nan,0.9350704533280846,229355,151520224,7211,24586
UKCHLL009,annotation_1_vs_annotation_3,annotation_1.nii.gz,annotation_3.nii.gz,3,liver,0.9699833622732088,nan,0.969675334900072,1495984,150192804,17550,75038
UKCHLL009,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,0,background,0.9994599492880779,nan,0.9557384734131403,149848469,1770968,95139,66800
